Code,Year,Pref,Municip,LDP,JCP,Turnout,EldPop,Fstrength,LDPPR,JCPPR,LDPDif,JCPDif,Kaso,Kaso2,IncomePerCapita,LATperCapita,Fusion,Kaso.fusion,Kaso2.fusion,social_capital,kuname,LDP_mean,Turnout_mean,LDP_relative,Turnout_relative
44214,2009,大分県,国東市,0.4900829598550586,NA,0.7591024249004705,36.251,0.32,0.3456135180273111,0.02716376854307889,0.1444694418277475,NA,全部過疎,Kaso,2507.6,292.0947753265421,1,全部過疎-Merged,Kaso-Merged,0.4439972448612048,Oita3,0.4988762464893867,0.7653357734471378,0.9823738117494933,0.9918554067862375
44214,2012,大分県,国東市,0.5329785427164129,0.027232067032780388,0.6392689106044155,36.251,0.29,0.3500985050411403,0.025437478270946806,0.18288003767527256,0.001794588761833582,全部過疎,Kaso,2412.3,299.69870633085435,1,全部過疎-Merged,Kaso-Merged,0.4610626116502431,Oita3,0.5234120542226962,0.6508004446319631,1.0182771650299944,0.9822809985416208
44214,2014,大分県,国東市,0.6377544405549073,0.07260469337482173,0.6161281303670567,40.322,0.29,0.3700301797664349,0.055766959716572626,0.2677242607884724,0.0168377336582491,全部過疎,Kaso,2347.4,324.1077948825357,1,全部過疎-Merged,Kaso-Merged,0.4607338001581833,Oita3,0.6450863569965818,0.5967343859713967,0.9886342094168434,1.0324997936294384
44214,2017,大分県,国東市,0.5499252907165595,NA,0.6148100810800016,40.322,0.3,0.3449504950495049,0.03854785478547855,0.20497479566705457,NA,全部過疎,Kaso,2388.8,297.3479945544036,1,全部過疎-Merged,Kaso-Merged,0.46688070784744645,Oita3,0.5731226116708246,0.6215996353381303,0.9595246802658197,0.9890772872567155
44214,2021,大分県,国東市,0.5935315883239688,NA,0.6221066541625815,42.9619696800387,0.31,0.3962198630366761,0.036755477525141404,0.19731172528729268,NA,全部過疎,Kaso,2378.023107,311.8476669716377,1,全部過疎-Merged,Kaso-Merged,NA,Oita3,0.6143022448753488,0.62426599737353206,0.9661882131725,0.9965409885849372
44322,2009,大分県,姫島村,0.7011188066062867,NA,0.9700258397932816,36.82,0.1,0.5354629128316188,0.006497022198159177,0.16565589377466783,NA,全部過疎,Kaso,2336.9,650.0840566468707,0,全部過疎,Kaso,0.4351239299996295,Oita3,0.4988762464893867,0.7653357734471378,1.405396251154649,1.2674513245659513
44322,2012,大分県,姫島村,0.7167874396135265,0.012077294685990338,0.8558139534883721,36.82,0.09,0.5357361026267563,0.00794135613927917,0.18105133698677023,0.004135938546711168,全部過疎,Kaso,2160.8,606.1087254454088,0,全部過疎,Kaso,0.4571952073921401,Oita3,0.5234120542226962,0.6508004446319631,1.3694515321738365,1.3150174689452572
44322,2014,大分県,姫島村,0.8616953473550032,0.020395156150414276,0.8770262716601454,44.751,0.1,0.5958815958815958,0.013513513513513514,0.26581375147340736,0.006881642636900762,全部過疎,Kaso,2147.4,666.8849824208941,0,全部過疎,Kaso,0.45695581236376537,Oita3,0.6450863569965818,0.5967343859713967,1.3357829351203736,1.4697096267252543
44322,2017,大分県,姫島村,0.834,NA,0.8384572386808273,44.751,0.1,0.5943775100401606,0.011378848728246318,0.23962248995983937,NA,全部過疎,Kaso,2309.8,692.6283274736313,0,全部過疎,Kaso,0.463123055682233,Oita3,0.5731226116708246,0.6215996353381303,1.455185998627134,1.3488702229124272
44322,2021,大分県,姫島村,0.8620689655172413,NA,0.799081515499426,51.3989637305699,0.11,0.615661361825691,0.00862069584820104,0.24640760369155035,NA,全部過疎,Kaso,2297.264881,789.4428985507246,0,全部過疎,Kaso,NA,Oita3,0.6143022448753488,0.62426599737353206,1.4033303194133178,1.2800337017575736
44341,2009,大分県,日出町,0.42517658326349816,NA,0.7198690050415822,24.631,0.62,0.28222357971899814,0.04954184483811851,0.14295300354450002,NA,Normal,Normal,2743.2,79.79568406505794,0,Normal,Normal,0.467233208744416,Oita3,0.4988762464893867,0.7653357734471378,0.8522686462935123,0.9405923909700845
44341,2012,大分県,日出町,0.4274793098611306,0.03682143358114743,0.6143835911578404,24.631,0.51,0.2743777037089568,0.03857882419686547,0.15310160615217377,-0.0017573906157180436,Normal,Normal,2660.1,87.74759930548173,0,Normal,Normal,0.47247478759674183,Oita3,0.5234120542226962,0.6508004446319631,0.816716593384475,0.9440429800340456
44341,2014,大分県,日出町,0.5761125963201761,0.10882214184620223,0.5472696759757305,28.644,0.52,0.31934364152729566,0.08827705900915116,0.2567689547928804,0.020545082837051074,Normal,Normal,2623.5,85.54469313564759,0,Normal,Normal,0.47221560609231866,Oita3,0.6450863569965818,0.5967343859713967,0.8930782523482027,0.9171076593564407
44341,2017,大分県,日出町,0.5088904694167852,NA,0.6050174276001549,28.644,0.55,0.3086825919038764,0.04949220426262337,0.20020787751290875,NA,Normal,Normal,2695.6,83.62784232660917,0,Normal,Normal,0.478425437311381,Oita3,0.5731226116708246,0.6215996353381303,0.8879260023142632,0.9733233309750008
44341,2021,大分県,日出町,0.5689505637467476,NA,0.6012253943423282,30.374809403921798,0.57,0.35115008040526324,0.04841183266972126,0.21780048334148433,NA,Normal,Normal,2693.749657,81.09861847563396,0,Normal,Normal,NA,Oita3,0.6143022448753488,0.62426599737353206,0.9261736685696081,0.9630916898755622
44461,2009,大分県,九重町,0.5106994111733448,NA,0.7736666666666666,37.05,0.34,0.2910202863961814,0.028341288782816228,0.21967912477716345,NA,全部過疎,Kaso,2401,234.10430860761923,0,全部過疎,Kaso,0.4428080538225246,Oita2,0.46720105604614864,0.7332630732244039,1.09310414555848,1.0551010884328247
44461,2012,大分県,九重町,0.556254493170381,0.04798705966930266,0.6182222222222222,37.05,0.3,0.2889131622064446,0.03349717822683415,0.2673413309639364,0.01448988144246851,全部過疎,Kaso,2296.1,266.7675846847711,0,全部過疎,Kaso,0.4394492072271219,Oita2,0.5113937637040226,0.6107589258443933,1.0877224805039318,1.012219709057073
44461,2014,大分県,九重町,0.5481646724802272,0.08578381667004664,0.5873734365693866,40.591,0.29,0.29862394742246867,0.059149722735674676,0.24954072505775848,0.026634093934371966,全部過疎,Kaso,2300.2,279.65028512182477,0,全部過疎,Kaso,0.4363044921949104,Oita2,0.5214949181622324,0.5749231549266374,1.051140966841978,1.0216555578533586
44461,2017,大分県,九重町,0.5658369751092532,NA,0.6269207861822513,40.591,0.32,0.3132127408572552,0.04011010617381046,0.25262423425199804,NA,全部過疎,Kaso,2328.5,265.1302229134266,0,全部過疎,Kaso,0.44249750591476295,Oita2,0.5282359537995639,0.5886421858765675,1.0711822454326099,1.06502863917013
44461,2021,大分県,九重町,0.4972170686456401,NA,0.6235218508997429,43.8353123959605,0.34,0.3577506448953403,0.03195684414958376,0.13946642375029977,NA,全部過疎,Kaso,2358.530618,298.97752019669826,0,全部過疎,Kaso,NA,Oita2,0.4663860322412885,0.5677644359156476,1.0661062602072116,1.0982051911972506
44462,2009,大分県,玖珠町,0.5576428887904298,NA,0.7899342013159737,30.497,0.37,0.3411202060148993,0.024464269290904075,0.2165226827755305,NA,全部過疎,Kaso,2571.1,173.86630702474494,0,全部過疎,Kaso,0.4485751603581729,Oita2,0.46720105604614864,0.7332630732244039,1.1935822523811839,1.0772862157675114
44462,2012,大分県,玖珠町,0.579892845887173,0.03435234793570753,0.6663166736665267,30.497,0.33,0.3523073574227253,0.025250326512842838,0.22758548846444776,0.009102021422864693,全部過疎,Kaso,2439.7,190.54714436495837,0,全部過疎,Kaso,0.4491002461437547,Oita2,0.5113937637040226,0.6107589258443933,1.1339458692006956,1.0909651017303155
